E,zero_crossing,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,std1,std2,std3,std4,std5,std6,std7,std8,std9,std10,max1,max2,max3,max4,max5,max6,max7,max8,max9,max10,class
0.0072159447091928305,1796.0,10.624268727690067,7.047564927727638,43.901729324058586,6.166016861368297,5.3125706653357945,3.15361997477191,5.706388405467599,1.7957515017226091,0.4696452964711091,2.8021506159611227,10.018503166285305,4.266992280901208,126.79606701046109,2.901244888588105,13.040953501905793,3.7506004249280847,24.674619308920125,3.305636749795363,0.3083971322293944,6.99793546913508,64.11948129157886,19.0771036461446,1741.581490348036,13.511354829746761,143.51841274308555,32.92057424860905,356.5361279499338,38.3542281785473,2.076497207024492,65.53874504444259,A5
0.0005025228173091083,1880.0,2.0254598093736624,1.669976874786003,11.314676672519226,1.3054030020381282,2.23362713505578,0.3904001444501935,0.5055336001314492,0.385659208946196,0.07619657826539908,0.3887659633754629,1.7918261252524819,0.8781168363947196,33.77695915750721,0.6133760692016076,7.346032003718803,0.4357427435654277,1.2330537917261644,0.9576983240368995,0.05372468335410872,1.3586574404393326,10.056333936352145,4.43920647015949,394.3707802260351,3.1331186541366014,96.67095524026838,3.2077636541176635,18.911586005904944,11.950580693763353,0.2960019714692915,15.182583070521872,A5
0.005181937940874261,1773.6666259765625,3.209322592791119,3.3421191661821603,29.284123561863396,1.8777703426355759,3.2068347364451975,0.612305570798206,1.0800725967611948,1.5299555790492116,0.14293192430498275,0.6814765185215041,2.9842749188344917,2.65322982181705,113.55827603206284,1.2192915614753972,10.249814876841395,0.673924119499188,3.719834806715096,5.132452067582324,0.08292302773839468,2.14682274669154,13.227652419830974,22.130633214060676,1352.1600915078607,7.024340959235286,143.69414476325343,5.075097264746514,51.38159363621085,51.396495798725475,0.41864290655100445,19.165518818682425,A5
0.0010264714635612009,1818.6666259765625,3.5853579551908257,2.681186394892509,16.794447110190085,2.062854641852241,2.3821304461685213,1.1184398536579159,1.9842018047680736,0.7686669913390717,0.17125503863383382,0.8624927237697282,3.531023130878741,1.671836887031651,47.803581905892045,0.9886782322966176,6.256023178363052,1.4146929248644993,8.667216306147987,1.7270528504032843,0.11966246687537674,1.8819197720467653,18.56361762545784,11.581544228007457,654.4829357497043,4.821906441070898,64.3104905401495,13.241790577534806,129.594159660012,15.75113514220909,0.8328333537802952,15.640858540914484,A5
0.007086864137755645,1803.0,11.017001360318073,6.889668739992879,43.231468837573765,6.194425528604997,5.755299418772582,3.5799251468666657,6.472372025621538,2.259284063149139,0.5181041943428536,3.292012181046806,11.089058217852857,3.7975730946131336,124.76584955479557,2.556205346397646,13.892618900931888,4.131904428309811,26.19175191668794,4.2976043654393115,0.3343995563251145,8.181257207747391,66.6960572492782,19.847919740878254,1604.3789739301126,13.100848097040648,152.8458028556832,36.5346069461382,346.3066568602577,50.392588748494944,2.2637271704945308,69.89036160787983,A5
0.00045159209589107596,1927.0,2.03870066048215,1.6304790281727652,10.826496968858166,1.2743194110358638,2.4611840799313027,0.43092722877539275,0.6009279505146754,0.454529866801205,0.08442980551644146,0.45316912743859916,2.0436805707775543,0.8081336002810898,31.541973741269196,0.5280285474562176,8.215740879857668,0.47933956743355616,1.455362855419613,0.9764899972571844,0.06356591507646556,1.446551366888557,13.710162631550558,3.8752033281329625,362.74170166813934,2.9202537354818574,96.72698811956789,3.391657621814461,17.97532116374777,10.723834745527821,0.34678066585190814,14.728908357677646,A5
0.0047516235092307235,1775.0,3.09214706246749,2.736480514914056,27.063230576160347,1.6901281829390251,3.361027860285038,0.6253644534801437,1.1869131900683043,2.0194732634666663,0.15702067120653387,0.8779244619475897,2.9098107431790066,1.9865480751813382,108.57353701170427,1.0395745434275845,11.393927590343791,0.520413717315676,4.491490042446201,7.021976821379571,0.0976266415383181,2.9814620924878312,12.353808965353123,12.125437299270253,1297.596400275499,6.332663029727057,151.14252246833294,3.8574539932110032,55.915732927583306,69.53306138411818,0.5122123885440347,24.878286692996223,A5
0.0008725331076928922,1828.0,3.7402064083168343,2.635811929599058,15.870696529315426,2.0999746386433285,2.4896548113286654,1.254862227723377,2.2264954298022563,1.0224817108484099,0.18904427285493433,1.021234574940867,3.909778472027621,1.2904973263586736,43.304918915607324,0.8928344672227337,6.45904816371646,1.5059410426533877,8.98539030962063,2.6099588782703296,0.1304582246414154,2.224221003939031,18.87386119010484,8.706034928498646,594.7049559331504,4.568703551718808,69.82081881841539,13.524459410999482,129.48007779483464,24.034845947256994,0.930834790260592,15.428977748512937,A5
0.007225910441664324,1804.0,10.961298791659637,6.9732801384588585,43.700862805791424,6.575426995147915,5.908357156319682,3.678515594209054,6.560761869244257,2.2735159234394264,0.5187294844674263,3.326161101992327,10.930199447665476,3.939678887619544,125.96788994104723,2.6996519262142655,13.891678168367852,4.204546505481856,26.529033685242712,4.3075411388624385,0.3273691864674284,8.22150203648934,70.67507658275773,19.23477071157463,1605.0445328840262,13.746561686383783,152.1561751076266,37.10950254949955,343.4058931501077,49.110556128347135,2.1917756711033327,69.46522305551824,A5
0.0004769320951835147,1913.6666259765625,1.99370829510957,1.7532476936436583,11.117403601309128,1.6411268497361682,2.5042494073625665,0.4379506278610373,0.622151385620586,0.45176676942956073,0.08581766457930108,0.4625239468518648,2.0979590555783254,0.8916510819110246,32.42748193008243,0.7614484104731735,8.379345459425437,0.4756657103923595,1.4733014550389616,0.9255610297205796,0.06553477420817938,1.4792714801050444,14.812880278708317,4.2491617873799274,367.53317850549985,3.7636987874417525,98.52344500869977,3.4417330286162375,18.626928189327963,10.272357651720707,0.3607033165266942,14.81524591716651,A5
0.004679095524428973,1774.3333740234375,2.878273346254286,2.996614408836418,27.46161265547104,2.025215251656453,3.4714530048227794,0.6291294659343046,1.2072921978018047,2.054807513100514,0.15762330086338835,0.8724476107788937,2.60559640053126,2.3956602767013253,107.44806833478101,1.3090668472603926,12.157448438638315,0.5303586010392363,4.443424036431182,7.160649218050167,0.09541863642249136,2.909943680558734,11.299058647255768,14.603336852119817,1251.9710246478842,6.868686867695232,165.09916632954207,3.899833257342889,52.4926175775061,70.98425288858562,0.5018130062126702,24.126463539874226,A5
0.00085139393029534,1828.3333740234375,3.7439409561586303,2.6995505401334863,15.959910385035936,2.2782212418519125,2.5614490975192346,1.2908454611378988,2.2534577947773218,1.0327362021297315,0.18972423075878508,1.0309448890365285,3.816991413881553,1.3750418907778905,42.543722423904256,0.9671459310747986,6.639906287957164,1.5314370773162467,9.010696346632272,2.6586002466790846,0.12805329481628963,2.2296871905487974,19.87159617500158,9.211754463080116,575.3166261608255,5.413471483953236,72.28294899633377,13.794255260157877,126.83732553391724,24.786215971550362,0.9062416285052498,15.531604131858069,A5
0.0043212515354134,5531.66650390625,46.055553065655445,5.164047783104096,21.162792039079374,1.2423690718034288,1.4764560257243784,0.7660454792936497,1.3117440203093742,0.32041175987389714,0.30722607432622107,0.4137097474402442,56.85073177324169,2.84420512850966,79.57523261576051,0.7074245959944434,3.0367562133854356,0.6753954555644297,5.661163778617949,0.16158936812064895,0.16355584917390886,0.6071004320023601,321.65717652056384,16.42687598640264,1088.5634659157768,3.922932517202086,38.291847108583,6.162985170064481,92.23829773929715,0.9878733654062813,0.9230820838868838,7.176726120382428,A5
0.00020118099349688697,16697.333984375,9.79187610451853,1.8731903946787212,4.002912559868574,0.29312388052851124,1.0180392419024706,0.15807472287421037,0.12134725708028803,0.11013494379447679,0.0933832704394674,0.09257215550753307,15.834343303607925,1.1753305825286415,13.821789363739816,0.17937281113733278,3.2450634904027567,0.08827284460396104,0.07666877325774894,0.0945045203199594,0.048894296230917046,0.057607106978788736,113.39917439749244,6.041720595457488,188.82337924777568,1.3659186616386096,33.785457978090136,0.5134571678232339,0.7866234643077299,1.0809586477958455,0.3226203970164575,0.5934594613768189,A5
0.0013389866517108692,3970.666748046875,14.891283647012765,1.968729713826081,10.983636328141035,0.44483149506038827,0.8709192886832162,0.2777836719455865,0.20975372768791384,0.13948305404397332,0.11426380956708083,0.12827715153516073,31.41957125693582,1.2071970712174447,49.00207782902085,0.2779944020559144,2.548013109435173,0.17911018715985608,0.30531141400340184,0.1276813746160561,0.06091842268929215,0.07942614340727074,258.16122610775227,6.300490428960913,656.7324378458466,1.4309831278252139,32.09099402484425,1.138615583469054,2.6918475200928165,1.2770801604484423,0.4044182007686028,0.6632044618102655,A5
0.0006806904567535862,4055.0,16.97552999740825,2.099887210220134,8.39360099525826,0.4503815319400155,0.6362488503623572,0.276751011686995,0.45830778714987047,0.11945125247448504,0.11108217785606805,0.14511744905892343,22.675317161407555,1.1419361950192966,32.198395147485215,0.2748543581171356,1.4295983479355998,0.2387524094785353,1.9392542190832671,0.06237993020626132,0.0597243424573493,0.1832535795387002,161.30824862225097,5.800662969762253,430.7495018713366,1.8223027605906794,15.60289956643973,2.221500518518633,31.33624029461384,0.41938964970796777,0.33017858582557624,2.0967362815057298,A5
0.007596616053597419,1958.0,38.18442232741236,6.045274028664755,35.19492715002762,0.7488407041496628,1.6897497718886774,0.32035374025932245,0.8295135316493985,0.2834936279607291,0.11277535372942389,0.23266573857141698,48.280639783911866,3.530978538568988,125.69140402340227,0.516440167575372,4.45026028146966,0.47407985643874256,3.6146262146500896,0.5155693343858151,0.06073397188038106,0.5167010473608029,286.79267132241813,19.567008280717296,1765.8026953854903,2.73500631207372,59.569646203783975,4.708682709899075,54.72045615665964,4.961812372929345,0.4109947219982105,5.206056511237717,A5
0.0002964056862293128,4584.33349609375,7.61081071728379,2.1124421471624677,7.346001110810744,0.18340046363408402,1.0227823353817602,0.061494315315407035,0.0570236805790827,0.06321623135100439,0.03596735880323108,0.04359316147875584,11.642284878458065,1.181619063000034,23.40412874586887,0.10495348940909224,3.9976866069015746,0.032110667289364424,0.0658899015909327,0.11975545521986093,0.01891190358085457,0.05422897727310996,75.68612747553655,5.581103397609607,333.42055529214554,0.5748748753525369,49.94437726165885,0.23005956269289782,0.8755207381827368,1.2619862074098622,0.13190095048168593,0.6705339963279293,A5
