E,zero_crossing,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,std1,std2,std3,std4,std5,std6,std7,std8,std9,std10,max1,max2,max3,max4,max5,max6,max7,max8,max9,max10,max_freq1,max_freq2,max_freq3,max_freq4,max_freq5,max_freq6,max_freq7,max_freq8,max_freq9,max_freq10,class
0.02079779257922677,806.0,53.55733006148113,37.132772130132665,34.836785996175486,12.960650293203013,4.733898436956434,5.291325136609437,1.8701767875546378,1.0311726989577519,0.4686423011709669,0.18548741932498605,194.67580623191344,93.98846779880341,88.62374751148309,25.07168786754031,7.418952309829876,9.721192349201935,2.5411141711217833,2.1175034828896533,1.2862313028718066,0.18700959159017566,3443.2420473005304,1320.0335411170636,1505.7823193985914,312.4572048237735,95.66225056633017,140.46319524819214,34.94495032675328,31.913989649606545,21.03333339252446,2.1800757020980575,97.57190499831825,462.54443957614603,783.8747633074212,1530.4507309433416,1928.2251599867393,2577.8282949569034,2665.4283266079096,3610.1185566239074,4183.511183725455,4401.3918671748015,C1
0.001386978208634771,769.3333129882812,13.040749075396683,9.86948827488094,5.7759699002126075,3.1643537957505363,1.3036549844399665,1.1019591480938626,0.43342824406802044,0.18227264552101927,0.1577179918804436,0.03739307538590576,52.26756519772745,28.758372198621984,13.725488792900471,5.9791857197129605,2.183470186016953,2.0963021544856155,0.7342656779101562,0.28283612466025704,0.419848813040286,0.0478021786517664,1000.7830881395988,527.2774738364336,224.66740683775907,69.20816447127697,25.276653950262112,20.99121333495286,6.253107578779737,2.647506114965128,5.41479148395582,0.5169391232584146,195.4768199113065,428.24705879328644,783.8747633074212,1456.8515009896787,1980.5378877327994,2577.8282949569034,3101.346911968364,3459.5041819433227,4183.511183725455,4684.539843191173,C1
0.0037758700191289304,1026.6666259765625,16.05720149277234,20.80305188147922,14.450547970274087,5.411593389847279,1.9831989044085856,1.282879951764389,0.6268646486717718,0.4122737148752297,0.15749097165812595,0.07889353870521582,56.45177643438202,69.30743165943123,42.029745848450005,11.938425976954923,3.3200847132809943,1.8652727263965965,1.0724963299772556,0.8214221296513099,0.37962241652842327,0.12915960538230653,1156.9602877482696,1248.9611667835604,718.0421152783548,149.69068172567333,40.22995236872932,14.54895748643245,18.769516003983135,8.912142723618045,5.612490458729039,1.7131027893786257,195.4768199113065,462.54443957614603,783.8747633074212,1530.4507309433416,2032.1842113037503,2196.4350890172973,2665.4283266079096,3610.1185566239074,4077.2334166215765,4684.206727925271,C1
0.002521921888005904,900.6666870117188,18.07633778433159,14.562111099822047,13.060289596224031,4.802943344514672,1.9760221888740457,1.8308989396284532,0.6419789285228309,0.40964079188016644,0.15528783340265906,0.06435282722704663,63.482793545872426,38.13415645363084,32.01289322774042,9.516105244165681,3.0745269360479113,3.3540471815089825,0.7858748127485505,0.9172150211055399,0.389684256147977,0.06949113330140234,1165.5871801210437,545.6851492767373,531.7210984935173,128.27421956848613,32.56719870101699,51.88886089201223,6.817164997937405,13.298759499287899,6.5811602511978595,0.857438333253042,97.57190499831825,496.8418203590055,1056.4579771412982,1530.4507309433416,2032.1842113037503,2577.8282949569034,2665.4283266079096,3610.1185566239074,4183.511183725455,4684.206727925271,C1
0.016486170987352337,829.3333129882812,55.852689286042036,35.97315078711916,40.03109400179663,14.945621297169513,6.100563193818239,7.573903746564974,2.772527568175207,1.8413643642690005,1.0097348482779025,0.43987347595806386,167.15517339925898,78.65852975270312,82.71803687631235,25.675194151271228,7.892763175687992,13.331662403510775,3.484012834745127,3.332338435561327,2.420645563049911,0.4700759179396864,2943.5695261396095,1216.1989522420038,1223.0809240716737,227.96491375018454,77.19159954501079,148.40710190456687,33.59947787923039,36.14628878096641,34.616596977610705,4.21764358750185,97.57190499831825,462.54443957614603,1056.7912084540535,1531.1167873230127,1928.5583620742939,2579.4937674719235,2666.094359587834,3610.7849919101045,4184.5106611590345,4402.391212972506,C1
0.0010376907099014848,778.6666870117188,12.10069025034212,9.188256534878663,6.517697511684827,3.471995817634763,1.6161048429905984,1.5563799869047936,0.6569114049682239,0.30372911722966534,0.33233677884156737,0.0877566242089942,44.97084804332126,22.846932694370132,13.440475640659587,5.808386318965741,2.292867852671309,2.7752018819175084,1.1315281041677143,0.44919166182163445,0.8318799104933239,0.11026536265517521,839.839431778886,395.6262597521281,157.63644154223323,74.12579261306846,24.75374431493738,25.342715490158923,8.834306996568175,3.569176938207982,8.753364968135715,0.84208322567901,195.4768199113065,428.5800430727317,784.2079946201766,1457.1845291795144,1981.2042919079083,2579.4937674719235,3101.346911968364,3460.5038348726184,4184.5106611590345,4402.724328238408,C1
0.002799165859463353,1062.0,15.446192492204498,19.90407279457501,14.959703271888605,5.781637887862693,2.48051791592941,1.8648719695344684,0.8977145552865323,0.7557742611664203,0.3455239352605054,0.1843086416160067,49.523729854802816,55.141738541708506,38.68353022015716,10.937411526155843,3.2867199188142884,2.6738973488150486,1.3549398015081378,1.3755334651337139,0.765988316368445,0.254384419026404,988.9716108704318,1073.6158572096622,696.4565402432074,106.13196317114308,29.528874059522778,23.51695777656266,18.543729439828862,13.683257006084839,10.493185235092142,2.2831906300575255,195.4768199113065,462.54443957614603,821.5299016487759,1583.735241317034,1826.5985232826101,2196.1019945142934,2666.094359587834,3511.152916623612,4077.899734910629,4461.01949977119,C1
0.0020036985633921593,915.0,18.940672770520738,14.133108092047738,14.613647219769739,5.548344587692854,2.520713198563104,2.646409113933355,0.9550669431079463,0.7214770615814953,0.3378254140298644,0.1531623121852091,54.7885347979665,31.581052961428934,29.650437519016155,9.768510375640291,3.21343355260245,4.645851129813042,1.1151787651237646,1.4115300246157394,0.7358142805910138,0.1560364601239838,994.801230212747,488.7673702494319,480.12423314014234,100.83809144699215,25.728971938103594,51.476867000940416,7.635163418657613,14.977122269290236,10.621765667086313,1.1469071351412845,97.57190499831825,496.8418203590055,1056.7912084540535,1531.1167873230127,2032.5174133913047,2578.4944839629115,3101.346911968364,3610.7849919101045,4184.5106611590345,4685.206073722976,C1
0.02701906953172067,301.3333435058594,74.28806093926812,10.338189940146437,1.4512527094727088,0.4642390786438539,0.31984605494634055,0.24620547156043485,0.20255359637606146,0.17134126892846344,0.1445096544837668,0.128231953078508,273.4243913831386,36.69092630806485,3.8078614199885394,0.28311648610664863,0.07848035614694919,0.04558218924083862,0.028982768764602103,0.02598924736456626,0.02106120324801632,0.01981718027109593,5825.747370803172,661.962203901711,77.85050125358805,4.655274242725077,1.034181759929678,0.427555362708598,0.29899641070727984,0.2482518938207902,0.22290856136909035,0.19510913913771094,97.57190499831825,462.21145529670076,783.8747633074212,1222.7326835352671,1927.8919578991847,2234.074767856752,2691.4036128249572,3265.2382960168165,3786.0523243056195,4434.703393764962,C1
0.0012694184207941946,434.0,14.828555213563998,3.351005230099069,0.2772324509975614,0.1146724598618167,0.07973357469290153,0.06352199381492585,0.05148816372034285,0.04328539833640724,0.03743925256580301,0.03207172076001739,58.0942913315388,14.973663103984187,0.6332521393748287,0.04885724950491998,0.016547195691002207,0.015112538882206783,0.009473094927096864,0.007494132888451821,0.006803165154660041,0.006194566443518352,1134.0540642409385,421.2233597436228,13.851650125000083,0.6689124997274132,0.13499221587786708,0.12685276519927735,0.08224377850193364,0.07271753297870481,0.0587953152824585,0.06281524734570038,195.4768199113065,428.24705879328644,783.5415319946659,1488.1561508342231,1951.8825082031103,2225.0812162756433,2846.9223136372816,3431.513899923037,3940.9713265103333,4522.645823962988,C1
0.0017591604552727588,497.0,17.180699887516727,6.954381623357641,0.6158174086564595,0.10650724316967398,0.06265193165474109,0.050803959456457624,0.03680892541275125,0.028701631844652485,0.02458977021069341,0.021195252480209665,63.39717145721137,30.042102395353133,2.505725645481818,0.11316337176438096,0.029755943506579112,0.02414365414315372,0.016191910815887115,0.010686647774734152,0.008897876155852092,0.007792707772102918,1338.0073427643965,577.523991522972,62.67635305794297,1.5170474789902775,0.17560940338030875,0.14300032464496357,0.08898714133344547,0.06744564997217103,0.057148125947185525,0.05157806292241974,195.4768199113065,462.21145529670076,821.1966703360205,1582.7361567475273,1703.6469529749913,2258.0575720730417,2701.0610910338596,3438.5114704281086,4035.588523555793,4945.035981126234,C1
0.002859486897962984,297.3333435058594,24.897681263398944,4.011018270985824,0.5221848800067191,0.17045748733388405,0.11768998327318272,0.09053997081117839,0.07435822418693945,0.06268364451139065,0.053017141225397,0.04683562513547425,88.38844910477596,14.0601187020813,1.1044830868553437,0.1024659417032228,0.029764889751523138,0.01880462173376516,0.011627141472442199,0.009842468091270278,0.008047729775751097,0.0075736497027209405,1964.0073591076448,242.25340702450674,23.83666013395906,1.6999563188606028,0.362389175326799,0.16572692341987605,0.11641153356731344,0.09519656671634805,0.08122037369194164,0.07183187087753386,97.57190499831825,428.24705879328644,821.1966703360205,1222.7326835352671,1927.8919578991847,2234.074767856752,2846.9223136372816,3509.820046051217,3788.3844383173036,4520.980247633481,C1
0.055919895809304926,346.6666564941406,91.55226757451406,22.602816271125878,3.9030145190430834,0.7921268061631495,0.5043041669681606,0.39495371208531405,0.31308587661527926,0.26400539937979706,0.22557558165518557,0.19687362864401264,391.63874320701524,80.68227963373742,14.602539735056615,0.6871494628526023,0.19703964676371138,0.11488231756182432,0.036724202831178374,0.026509780510814845,0.022235690694463805,0.019963660894422405,7795.441980072825,1463.1805115322072,323.2000916106533,11.960610197918838,3.9053429073804,1.8167561801112715,0.4443902194094194,0.34629216094276993,0.31385096627689535,0.2670533390365507,97.57190499831825,462.21145529670076,783.5415319946659,1442.8643170165844,1928.2251599867393,2363.648529525317,3103.678027398099,3573.797833526156,3778.056504836989,4370.07903218005,C1
0.003239718850854143,479.3333435058594,21.783833197468322,7.30616111122405,0.8632866577059984,0.28019960377055825,0.18918923127257567,0.14588834796179642,0.11896237628778483,0.09996084469089206,0.08556391865796183,0.07443857103854852,90.72357226612904,31.41259506905044,2.3145990251360034,0.1745947146784502,0.037866080616148746,0.01685918642381196,0.010277105943373912,0.00804918301658424,0.006952772335812525,0.00631876492012013,1727.8274877125896,861.8399349799796,50.356080413010496,3.3671807101391895,0.6024973453656411,0.26122572951939005,0.15107637753793016,0.12632821063130534,0.11109754500330582,0.09612166298728844,195.4768199113065,428.24705879328644,783.5415319946659,1488.1561508342231,1980.2046856452448,2363.9816240283208,2776.322817765306,3382.5309063875375,3768.061730501201,4454.024079187256,C1
0.004924618343704628,593.6666870117188,25.605305393549255,14.838336117777976,1.9872548491825686,0.16743500017019872,0.06227235784500449,0.03612520995495185,0.02562039563671339,0.021705153270324663,0.018991391568988037,0.016701143039977176,98.16977815438197,63.59515101419015,10.403853978378779,0.3015137465418895,0.05757469282807635,0.01763353955838985,0.009165126195232723,0.00746805908730474,0.006643745910733783,0.006447826948951835,2037.9881292825642,1316.0514646915556,273.14808857521336,3.8391903964891396,0.6374504558658342,0.16408840448208908,0.05641029624933655,0.04936681854038547,0.04059376345055469,0.04205119111713231,195.4768199113065,462.21145529670076,821.1966703360205,1582.7361567475273,2032.1842113037503,2251.062587509957,2675.7518377967363,3361.8714125154215,3833.6940819728757,4510.320559124629,C1
0.00594987730082792,340.0,30.928799693029053,8.785994272466029,1.355414163046378,0.1937839566778167,0.10296169013627741,0.0768973325422251,0.05783333448387987,0.048470033360027254,0.04137812058384785,0.036331307607657314,126.51188821716202,30.04316677007241,4.3372305342670225,0.25844651098428173,0.0735690160397908,0.03821209037133574,0.011661949157421605,0.00861152663068335,0.007521482256655271,0.006917413738214015,2635.0621307527335,496.2166059366159,104.07035788283184,4.122523908940023,1.2441426194472407,0.5225540908851436,0.10627064563905882,0.07821125418462763,0.0660935583297423,0.05981817161786555,97.57190499831825,428.24705879328644,821.1966703360205,1442.8643170165844,1928.2251599867393,2363.648529525317,3103.678027398099,3573.797833526156,3778.056504836989,4370.07903218005,C1
0.055744340836375125,375.0,92.4949888121206,26.892865322468825,6.004053669517105,0.44458169863989627,0.18191434109573731,0.12768817209311115,0.06892575012871452,0.04957017385068236,0.03943101229371964,0.03513550997038662,387.7031019623966,91.21132077944144,21.289646807716217,0.8656660288291187,0.28170294129158513,0.1560276254732667,0.050249831895603544,0.03071550858491088,0.020493964600646675,0.018362185391710292,7857.339090718274,1618.8739492923412,431.72520743863436,11.548929157931202,4.805042376577397,1.8165492476904346,0.5943075441397982,0.32436696226877865,0.11820232862658919,0.14404073530585582,97.57190499831825,462.21145529670076,783.5415319946659,1442.8643170165844,1927.8919578991847,2363.648529525317,3034.4105974859717,3572.464962953761,3956.296647158542,4785.806884025263,C1
0.003300049837027459,499.3333435058594,22.485581368006837,7.997249436438713,1.0264479329293112,0.19073863786701145,0.10871378022610585,0.08250725400509024,0.06300203440670646,0.052434328615858346,0.04537750270620389,0.03908003458612055,90.23424307812373,34.615722880342425,3.319449586081406,0.22174512157008905,0.05834490506301625,0.031546240243457424,0.012891986690633267,0.009487680657785434,0.008179733671867329,0.007307920574832194,1716.7316426276743,937.9185796203469,66.38432804800229,3.532199821538197,1.0666505278180398,0.4622702242759453,0.10384976803275192,0.0845266223126902,0.07538927478472994,0.07689539222288204,195.4768199113065,428.24705879328644,783.5415319946659,1488.1561508342231,1980.5378877327994,2536.8576710874086,2680.0810521662443,3365.8700242326054,3953.6313740023315,4512.9854812518415,C1
0.005282704859861275,646.3333129882812,26.74809745975991,16.94566607763111,3.143053585853482,0.2726867556487938,0.138154839339967,0.09404909756950168,0.07520761110554036,0.06325983635333621,0.05423253232023868,0.046623581914432215,97.46559409021012,70.46551985375231,14.84995456511844,0.3708232488881094,0.10875615891089731,0.027741443190055618,0.01532100139731235,0.01183059422834553,0.010052281436959323,0.008995479873656443,2027.7078777814907,1451.13016690335,390.1256075895895,4.447371070297073,1.8955507580418478,0.1916048160243209,0.13694703133203467,0.11127332411421234,0.09073905212579056,0.07914465337391458,195.4768199113065,462.21145529670076,821.1966703360205,1222.3996553454315,1826.2653211950555,2255.059721546005,2791.6415763035648,3191.263979248919,3832.3614453947707,4517.982210240366,C1
0.005958427763494419,370.3333435058594,31.441672601766637,10.433088812197699,2.162315151979592,0.18905527057094745,0.09141004883248262,0.06562936530296715,0.04318084470533419,0.03377970826688099,0.028776932215408314,0.024788979254779263,125.2052979113155,33.89112742313061,6.565282522169176,0.3222762810611086,0.10903283645032134,0.05081686944165788,0.018863964873526054,0.013365253288766754,0.00983347625222013,0.009069901904596495,2658.3001924915384,544.2566611711709,148.24560786113224,4.180715031569886,1.571022268575482,0.5927025104021342,0.16298237634001062,0.13903178349368714,0.06908277078908551,0.05653485378650755,97.57190499831825,428.24705879328644,821.1966703360205,1442.8643170165844,1927.8919578991847,2251.062587509957,3034.4105974859717,3572.464962953761,3839.357787429822,4897.0673828364015,C1
0.04792372488579151,533.3333129882812,87.24402333750798,41.86035179088449,22.410460092735782,4.0012148021963885,0.776936706795215,0.6295167294641021,0.43382093121021714,0.35280181679811806,0.3013736475510902,0.2631612952329957,337.949648803885,128.4575745107476,59.39815236422679,9.007625987863898,0.5802186483982663,0.5906295870265943,0.0891523423503221,0.05180424320549671,0.03613253818081343,0.02751620989444098,6318.658579327996,2090.157907179405,864.4544286150136,124.67511779431128,9.289524783786666,12.972649519109874,1.5361921284685314,0.8927236822407709,0.501567423362603,0.36597953776065606,97.57190499831825,462.21145529670076,783.5415319946659,1442.8643170165844,1776.2850080618773,2577.1621059508952,3034.4105974859717,3572.464962953761,4235.4840102715525,4388.067256538737,C1
0.003274334899438648,616.0,21.211196665716052,11.724408173018977,3.5452575877382646,0.8544738630084114,0.12449161334025474,0.07379877039809894,0.033093325552548965,0.021783720218040783,0.017297194596922746,0.014241114344499754,84.31887131943108,44.58334768785374,9.561601813562449,2.1703061539054134,0.17526804795996262,0.1244643141458102,0.02514407179225829,0.011073865967360161,0.008278686838292757,0.005755871083200102,1567.0675923208557,1148.6848073236426,151.75485486530968,32.71133602697029,2.6433155985763643,1.6337897087432165,0.21455085826243675,0.11812991942508773,0.08154097706710423,0.03937292793245002,195.4768199113065,428.24705879328644,1056.4579771412982,1488.1561508342231,2113.818722754608,2536.8576710874086,2969.4723819433525,3572.464962953761,4081.2313263558917,4522.645823962988,C1
